year,month,day,hour,total_consumption,total_solar_production
2018,4,99,5,17957.352,7509.9
2018,4,99,6,17957.495,7510.0
2018,4,99,7,17957.661,7510.4
2018,4,99,8,17957.714,7511.0
2018,4,99,9,17957.752,7512.4
2018,4,99,10,17957.752,7513.8
2018,4,99,11,17957.779,7514.7
2018,4,99,12,17957.782,7515.5
2018,4,99,13,17957.827,7515.9
2018,4,99,14,17957.842,7516.4
2018,4,99,15,17958.111,7516.9
2018,4,99,16,17958.605,7517.2
2018,4,99,17,17958.872,7517.3
2018,4,99,18,17959.327,7517.3
2018,4,99,19,17959.988999999998,7517.3
2018,4,99,20,17960.656000000006,7517.3
2018,4,99,21,17961.453,7517.3
2018,4,99,22,17962.748,7517.3
2018,4,99,23,17963.085,7517.3
2018,4,100,0,17963.337,7517.3
2018,4,100,1,17963.563000000002,7517.3
2018,4,100,2,17963.884,7517.3
2018,4,100,3,17964.099,7517.3
2018,4,100,4,17964.358,7517.3
2018,4,100,5,17964.689,7517.4
2018,4,100,6,17964.824,7517.6
2018,4,100,7,17964.825,7518.4
2018,4,100,8,17964.932,7518.9
2018,4,100,9,17964.941000000006,7519.5
2018,4,100,10,17964.964,7520.4
2018,4,100,11,17964.965,7521.6
2018,4,100,12,17964.973,7523.1
2018,4,100,13,17965.006,7524.2
2018,4,100,14,17965.292,7524.4
2018,4,100,15,17965.968999999994,7524.6
2018,4,100,16,17967.03,7524.8
2018,4,100,17,17967.671000000002,7524.9
2018,4,100,18,17968.269,7524.9
2018,4,100,19,17968.775,7524.9
2018,4,100,20,17969.513,7524.9
2018,4,100,21,17970.971,7524.9
2018,4,100,22,17971.645,7524.9
2018,4,100,23,17971.928,7524.9
2018,4,101,0,17972.224,7524.9
2018,4,101,1,17972.503,7524.9
2018,4,101,2,17972.783,7524.9
2018,4,101,3,17972.991,7524.9
2018,4,101,4,17973.311999999998,7524.9
2018,4,101,5,17973.624,7525.0
2018,4,101,6,17974.053,7525.0
2018,4,101,7,17974.215,7525.4
2018,4,101,8,17974.543,7525.7
2018,4,101,9,17974.875,7525.8
2018,4,101,10,17975.548,7525.9
2018,4,101,11,17975.996,7525.9
2018,4,101,12,17977.03,7526.1
2018,4,101,13,17977.467,7526.4
2018,4,101,14,17977.914,7526.7
2018,4,101,15,17978.284,7526.9
2018,4,101,16,17979.277,7527.1
2018,4,101,17,17980.009,7527.3
2018,4,101,18,17980.688000000002,7527.3
2018,4,101,19,17981.303,7527.3
2018,4,101,20,17982.393,7527.3
2018,4,101,21,17983.446,7527.3
2018,4,101,22,17983.9,7527.3
2018,4,101,23,17984.17,7527.3
2018,4,102,0,17984.409,7527.3
2018,4,102,1,17984.628,7527.3
2018,4,102,2,17984.874,7527.3
2018,4,102,3,17985.177,7527.3
2018,4,102,4,17985.393,7527.3
2018,4,102,5,17985.81,7527.4
2018,4,102,6,17985.851000000002,7527.7
2018,4,102,7,17985.924,7527.9
2018,4,102,8,17986.115,7528.2
2018,4,102,9,17986.188000000002,7528.5
2018,4,102,10,17986.931,7528.9
2018,4,102,11,17986.983,7529.4
2018,4,102,12,17986.988999999998,7530.0
2018,4,102,13,17987.022,7530.6
2018,4,102,14,17987.043999999998,7531.4
2018,4,102,15,17987.048,7531.9
2018,4,102,16,17987.483,7532.1
2018,4,102,17,17988.057,7532.2
2018,4,102,18,17988.506,7532.3
2018,4,102,19,17988.966,7532.3
2018,4,102,20,17989.41,7532.3
2018,4,102,21,17989.811,7532.3
2018,4,102,22,17990.403000000002,7532.3
2018,4,102,23,17991.765,7532.3
2018,4,103,0,17991.985,7532.3
2018,4,103,1,17992.186999999998,7532.3
2018,4,103,2,17992.427,7532.3
2018,4,103,3,17992.659,7532.3
2018,4,103,4,17992.913,7532.3
2018,4,103,5,17993.262,7532.3
2018,4,103,6,17993.487,7532.5
2018,4,103,7,17993.491,7533.2
2018,4,103,8,17993.51,7534.5
2018,4,103,9,17993.534,7535.4
2018,4,103,10,17993.558,7536.4
2018,4,103,11,17993.571,7537.3
2018,4,103,12,17993.696,7538.0
2018,4,103,13,17993.731,7538.6
2018,4,103,14,17993.881999999998,7539.2
2018,4,103,15,17994.478,7539.4
2018,4,103,16,17994.912,7539.6
2018,4,103,17,17995.572,7539.8
2018,4,103,18,17995.992,7539.8
2018,4,103,19,17996.762,7539.8
2018,4,103,20,17997.363999999998,7539.8
2018,4,103,21,17998.181,7539.8
2018,4,103,22,17998.699,7539.8
2018,4,103,23,17999.118000000002,7539.8
2018,4,104,0,17999.328999999998,7539.8
2018,4,104,1,17999.526,7539.8
2018,4,104,2,17999.815,7539.8
2018,4,104,3,18000.009,7539.8
2018,4,104,4,18000.283,7539.8
2018,4,104,5,18000.397,7539.9
2018,4,104,6,18000.427,7540.4
2018,4,104,7,18000.428,7541.2
2018,4,104,8,18000.488,7542.3
2018,4,104,9,18001.355,7544.0
2018,4,104,10,18001.571,7545.9
2018,4,104,11,18001.582,7547.4
2018,4,104,12,18002.254,7548.7
2018,4,104,13,18002.453,7549.9
2018,4,104,14,18002.506999999998,7550.8
2018,4,104,15,18003.228,7551.5
2018,4,104,16,18004.475,7551.8
2018,4,104,17,18005.275,7552.0
2018,4,104,18,18006.517,7552.0
2018,4,104,19,18007.447,7552.0
2018,4,104,20,18008.342,7552.0
2018,4,104,21,18009.45,7552.0
2018,4,104,22,18010.006,7552.0
2018,4,104,23,18010.501,7552.0
2018,4,105,0,18010.766,7552.0
2018,4,105,1,18011.145,7552.0
2018,4,105,2,18011.446,7552.0
2018,4,105,3,18011.74,7552.0
2018,4,105,4,18011.942,7552.0
2018,4,105,5,18012.201,7552.0
2018,4,105,6,18012.241,7552.4
2018,4,105,7,18012.516,7553.4
2018,4,105,8,18012.516,7555.2
2018,4,105,9,18012.561,7556.4
2018,4,105,10,18012.585,7558.3
2018,4,105,11,18013.179,7559.4
2018,4,105,12,18013.212,7560.1
2018,4,105,13,18013.7,7560.7
2018,4,105,14,18013.963,7561.5
2018,4,105,15,18014.125,7562.0
2018,4,105,16,18015.353,7562.3
2018,4,105,17,18016.231,7562.4
2018,4,105,18,18017.599,7562.4
2018,4,105,19,18018.709,7562.4
2018,4,105,20,18019.295,7562.4
2018,4,105,21,18019.855,7562.4
2018,4,105,22,18020.5,7562.4
2018,4,105,23,18020.846,7562.4
2018,4,106,0,18021.15,7562.4
2018,4,106,1,18021.387,7562.4
2018,4,106,2,18021.631,7562.4
2018,4,106,3,18021.911,7562.4
2018,4,106,4,18022.177,7562.5
2018,4,106,5,18022.434,7562.5
2018,4,106,6,18022.583,7562.9
2018,4,106,7,18022.603,7564.1
2018,4,106,8,18022.603,7565.8
2018,4,106,9,18022.613,7567.5
2018,4,106,10,18022.614,7568.7
2018,4,106,11,18022.668,7569.6
2018,4,106,12,18022.671,7570.5
2018,4,106,13,18022.789,7571.1
2018,4,106,14,18022.874,7571.9
2018,4,106,15,18023.35,7572.5
2018,4,106,16,18023.659,7572.8
2018,4,106,17,18024.878,7572.9
2018,4,106,18,18025.996,7573.0
2018,4,106,19,18026.546,7573.0
2018,4,106,20,18027.614,7573.0
2018,4,106,21,18028.496,7573.0
2018,4,106,22,18029.061,7573.0
2018,4,106,23,18029.347,7573.0
2018,4,107,0,18029.632,7573.0
2018,4,107,1,18029.891,7573.0
2018,4,107,2,18030.108,7573.0
2018,4,107,3,18030.429,7573.0
2018,4,107,4,18030.642,7573.0
2018,4,107,5,18031.132,7573.1
2018,4,107,6,18031.219,7573.4
2018,4,107,7,18031.234,7574.4
2018,4,107,8,18031.234,7576.4
2018,4,107,9,18031.234,7578.4
2018,4,107,10,18031.234,7580.9
2018,4,107,11,18031.234,7583.1
2018,4,107,12,18031.234,7585.3
2018,4,107,13,18031.293,7586.6
2018,4,107,14,18031.32,7587.8
2018,4,107,15,18031.324,7588.6
2018,4,107,16,18032.376,7588.8
2018,4,107,17,18033.476,7588.9
2018,4,107,18,18034.446,7589.0
2018,4,107,19,18035.072,7589.0
2018,4,107,20,18035.896,7589.0
2018,4,107,21,18036.863,7589.0
2018,4,107,22,18037.333,7589.0
2018,4,107,23,18037.681,7589.0
2018,4,108,0,18037.908,7589.0
2018,4,108,1,18038.141,7589.0
2018,4,108,2,18038.436,7589.0
2018,4,108,3,18038.696,7589.0
2018,4,108,4,18038.917,7589.0
2018,4,108,5,18039.221,7589.2
2018,4,108,6,18039.308,7589.5
2018,4,108,7,18039.318,7590.5
2018,4,108,8,18039.318,7592.5
2018,4,108,9,18039.319,7594.5
2018,4,108,10,18039.319,7596.9
2018,4,108,11,18039.319,7599.0
2018,4,108,12,18039.319,7601.2
2018,4,108,13,18039.319,7602.8
2018,4,108,14,18039.385,7604.1
2018,4,108,15,18039.396,7604.8
2018,4,108,16,18039.805,7605.0
2018,4,108,17,18040.637,7605.2
2018,4,108,18,18040.904,7605.2
2018,4,108,19,18041.988,7605.2
2018,4,108,20,18043.247,7605.2
2018,4,108,21,18043.827,7605.2
2018,4,108,22,18044.233,7605.2
2018,4,108,23,18044.522,7605.2
2018,4,109,0,18044.804,7605.2
2018,4,109,1,18045.061,7605.2
2018,4,109,2,18045.309,7605.2
2018,4,109,3,18045.623,7605.2
2018,4,109,4,18045.866,7605.2
2018,4,109,5,18046.112,7605.4
2018,4,109,6,18046.286,7605.7
2018,4,109,7,18046.291,7606.6
2018,4,109,8,18046.326,7608.7
2018,4,109,9,18046.326,7610.8
2018,4,109,10,18046.327,7613.1
2018,4,109,11,18046.327,7615.3
2018,4,109,12,18046.335,7617.5
2018,4,109,13,18046.496,7619.1
2018,4,109,14,18046.551,7620.5
2018,4,109,15,18046.595,7621.2
2018,4,109,16,18048.475,7621.4
2018,4,109,17,18049.501,7621.5
2018,4,109,18,18050.942,7621.5
2018,4,109,19,18051.624,7621.5
2018,4,109,20,18052.501,7621.5
2018,4,109,21,18053.132,7621.5
2018,4,109,22,18053.765,7621.5
2018,4,109,23,18054.203,7621.5
2018,4,110,0,18054.591,7621.5
2018,4,110,1,18054.872,7621.5
2018,4,110,2,18055.243,7621.5
2018,4,110,3,18055.677,7621.5
2018,4,110,4,18055.914,7621.6
2018,4,110,5,18056.283,7621.7
2018,4,110,6,18056.422,7622.0
2018,4,110,7,18056.423,7623.0
2018,4,110,8,18056.487,7625.0
2018,4,110,9,18056.493,7627.0
2018,4,110,10,18056.494,7629.2
2018,4,110,11,18056.496,7631.0
2018,4,110,12,18056.544,7632.8
2018,4,110,13,18056.624,7634.3
2018,4,110,14,18056.739,7635.6
2018,4,110,15,18056.874,7636.2
2018,4,110,16,18057.118,7636.5
2018,4,110,17,18057.713,7636.7
2018,4,110,18,18059.171,7636.7
2018,4,110,19,18059.944,7636.7
2018,4,110,20,18060.641,7636.7
2018,4,110,21,18061.579,7636.7
2018,4,110,22,18062.362,7636.7
2018,4,110,23,18062.919,7636.7
2018,4,111,0,18063.291,7636.7
2018,4,111,1,18063.682,7636.7
2018,4,111,2,18064.08,7636.7
2018,4,111,3,18064.368,7636.7
2018,4,111,4,18064.657,7636.8
2018,4,111,5,18064.987,7636.8
2018,4,111,6,18065.066000000006,7637.2
2018,4,111,7,18065.071,7638.1
2018,4,111,8,18065.074,7640.0
2018,4,111,9,18065.074,7642.1
2018,4,111,10,18065.166,7644.4
2018,4,111,11,18065.281000000006,7646.5
2018,4,111,12,18065.793,7648.5
2018,4,111,13,18065.987,7650.0
2018,4,111,14,18066.03,7651.3
2018,4,111,15,18066.033,7652.0
2018,4,111,16,18066.535,7652.3
2018,4,111,17,18067.215,7652.4
2018,4,111,18,18067.713,7652.5
2018,4,111,19,18068.249,7652.5
2018,4,111,20,18068.879,7652.5
2018,4,111,21,18069.523,7652.5
2018,4,111,22,18071.154,7652.5
2018,4,111,23,18071.651,7652.5
2018,4,112,0,18072.04,7652.5
2018,4,112,1,18072.462,7652.5
2018,4,112,2,18072.785,7652.5
2018,4,112,3,18073.163,7652.5
2018,4,112,4,18073.547,7652.5
2018,4,112,5,18073.775,7652.6
2018,4,112,6,18074.07,7653.0
2018,4,112,7,18074.07,7653.9
2018,4,112,8,18074.076,7655.8
2018,4,112,9,18074.122,7657.0
2018,4,112,10,18074.122,7659.4
2018,4,112,11,18074.154,7661.4
2018,4,112,12,18074.157,7663.5
2018,4,112,13,18074.193,7665.1
2018,4,112,14,18074.376,7666.1
2018,4,112,15,18074.895,7666.4
2018,4,112,16,18076.648,7666.6
2018,4,112,17,18078.545,7666.8
2018,4,112,18,18080.038,7666.8
2018,4,112,19,18080.981,7666.8
2018,4,112,20,18082.113,7666.8
2018,4,112,21,18094.161,7681.1
2018,4,113,22,18094.2,7681.1
2018,4,113,23,18094.548,7681.1
2018,4,114,0,18094.806,7681.1
2018,4,114,1,18095.029,7681.1
2018,4,114,2,18095.355,7681.1
2018,4,114,3,18095.607,7681.1
2018,4,114,4,18095.795,7681.1
2018,4,114,5,18096.329,7681.1
2018,4,114,6,18096.898,7681.3
2018,4,114,7,18097.19,7681.8
2018,4,114,8,18097.267,7682.4
2018,4,114,9,18097.279,7683.0
2018,4,114,10,18097.374,7683.5
2018,4,114,11,18097.566000000006,7684.0
2018,4,114,12,18097.705,7684.4
2018,4,114,13,18097.824,7685.1
2018,4,114,14,18097.94,7685.8
2018,4,114,15,18098.144,7686.4
2018,4,114,16,18098.959,7686.7
2018,4,114,17,18100.124,7686.8
2018,4,114,18,18101.246,7686.9
2018,4,114,19,18102.36,7686.9
2018,4,114,20,18103.217,7686.9
2018,4,114,21,18103.888,7686.9
2018,4,114,22,18104.366,7686.9
2018,4,114,23,18104.665,7686.9
2018,4,115,0,18104.974,7686.9
2018,4,115,1,18105.214,7686.9
2018,4,115,2,18105.468,7686.9
2018,4,115,3,18105.783,7686.9
2018,4,115,4,18105.98,7686.9
2018,4,115,5,18106.375,7687.0
2018,4,115,6,18106.44,7687.3
2018,4,115,7,18106.46,7687.8
2018,4,115,8,18106.52,7688.4
2018,4,115,9,18106.531000000006,7689.1
2018,4,115,10,18106.6,7689.9
2018,4,115,11,18106.601,7691.3
2018,4,115,12,18106.627,7692.6
2018,4,115,13,18106.668,7693.4
2018,4,115,14,18106.818,7693.8
2018,4,115,15,18106.873,7694.3
2018,4,115,16,18106.984,7694.7
2018,4,115,17,18107.643,7694.8
2018,4,115,18,18108.074,7694.9
2018,4,115,19,18108.501,7694.9
2018,4,115,20,18108.965,7694.9
2018,4,115,21,18109.437,7694.9
2018,4,115,22,18109.823,7694.9
2018,4,115,23,18110.083,7694.9
2018,4,116,0,18110.389,7694.9
2018,4,116,1,18110.641,7694.9
2018,4,116,2,18110.876,7694.9
2018,4,116,3,18111.171,7694.9
2018,4,116,4,18111.434,7694.9
2018,4,116,5,18111.572,7695.0
2018,4,116,6,18111.651,7695.4
2018,4,116,7,18111.653,7696.1
2018,4,116,8,18111.655,7697.2
2018,4,116,9,18111.676,7698.9
2018,4,116,10,18111.947,7700.3
2018,4,116,11,18111.952,7702.2
2018,4,116,12,18112.002,7703.6
2018,4,116,13,18112.004,7705.0
2018,4,116,14,18112.032,7706.2
2018,4,116,15,18112.06,7707.0
2018,4,116,16,18112.423,7707.3
2018,4,116,17,18113.005,7707.4
2018,4,116,18,18114.102,7707.5
2018,4,116,19,18114.906000000006,7707.5
2018,4,116,20,18115.357,7707.5
2018,4,116,21,18115.8,7707.5
2018,4,116,22,18116.186,7707.5
2018,4,116,23,18116.422,7707.5
2018,4,117,0,18116.691000000006,7707.5
2018,4,117,1,18116.995,7707.5
2018,4,117,2,18117.181,7707.5
2018,4,117,3,18117.421,7707.5
2018,4,117,4,18117.707,7707.5
2018,4,117,5,18117.851,7707.8
2018,4,117,6,18117.886,7708.3
2018,4,117,7,18117.923,7709.1
2018,4,117,8,18117.924,7710.5
2018,4,117,9,18117.925,7711.6
2018,4,117,10,18117.936,7713.1
2018,4,117,11,18117.991,7714.6
2018,4,117,12,18117.992,7715.6
2018,4,117,13,18117.993,7716.6
2018,4,117,14,18117.997,7717.2
2018,4,117,15,18118.18,7717.8
2018,4,117,16,18118.379,7718.0
2018,4,117,17,18118.774,7718.2
2018,4,117,18,18120.077,7718.3
2018,4,117,19,18120.729,7718.3
2018,4,117,20,18121.477,7718.3
2018,4,117,21,18122.052,7718.3
2018,4,117,22,18122.713,7718.3
2018,4,117,23,18123.02,7718.3
2018,4,118,0,18123.255,7718.3
2018,4,118,1,18123.477,7718.3
2018,4,118,2,18123.742,7718.3
2018,4,118,3,18123.958,7718.3
2018,4,118,4,18124.169,7718.3
2018,4,118,5,18124.346,7718.3
2018,4,118,6,18124.556,7718.5
2018,4,118,7,18124.56,7719.0
2018,4,118,8,18124.57,7719.5
2018,4,118,9,18124.646,7720.0
2018,4,118,10,18124.712,7720.6
2018,4,118,11,18124.77,7721.4
2018,4,118,12,18124.803,7722.0
2018,4,118,13,18124.812,7722.6
2018,4,118,14,18124.963,7723.5
2018,4,118,15,18125.009,7724.2
2018,4,118,16,18125.316000000006,7724.4
2018,4,118,17,18126.079,7724.5
2018,4,118,18,18127.525,7724.6
2018,4,118,19,18128.85,7724.6
2018,4,118,20,18129.548,7724.6
2018,4,118,21,18130.365,7724.6
2018,4,118,22,18131.175,7724.6
2018,4,118,23,18131.787,7724.6
2018,4,119,0,18132.021,7724.6
2018,4,119,1,18132.251,7724.6
2018,4,119,2,18132.476,7724.6
2018,4,119,3,18132.722,7724.6
2018,4,119,4,18132.896,7724.6
2018,4,119,5,18133.122,7724.7
2018,4,119,6,18133.394,7724.8
2018,4,119,7,18133.647,7724.8
2018,4,119,8,18133.889,7725.0
2018,4,119,9,18134.182,7725.2
2018,4,119,10,18134.486,7725.4
2018,4,119,11,18134.549,7726.0
2018,4,119,12,18134.758,7726.3
2018,4,119,13,18134.837,7727.1
2018,4,119,14,18134.858,7727.8
2018,4,119,15,18134.997,7728.3
2018,4,119,16,18135.341,7728.5
2018,4,119,17,18136.34,7728.7
2018,4,119,18,18137.241,7728.7
2018,4,119,19,18137.817,7728.7
2018,4,119,20,18138.308,7728.7
2018,4,119,21,18138.661,7728.7
2018,4,119,22,18139.127,7728.7
2018,4,119,23,18139.539,7728.7
2018,4,120,0,18139.81,7728.7
2018,4,120,1,18140.07,7728.7
2018,4,120,2,18140.305,7728.7
2018,4,120,3,18140.512,7728.7
2018,4,120,4,18140.728,7728.7
2018,4,120,5,18141.056,7728.8
2018,4,120,6,18141.293,7728.8
2018,4,120,7,18141.343,7729.1
2018,4,120,8,18141.373,7729.4
2018,4,120,9,18141.718,7729.9
2018,4,120,10,18141.769,7730.5
2018,4,120,11,18142.143,7731.1
2018,4,120,12,18142.541,7731.9
2018,4,120,13,18142.903,7732.4
2018,4,120,14,18142.927,7733.2
2018,4,120,15,18143.296,7733.6
2018,4,120,16,18144.808,7733.7
2018,4,120,17,18145.921,7733.8
2018,4,120,18,18146.542,7733.8
2018,4,120,19,18147.211,7733.8
2018,4,120,20,18147.85,7733.8
2018,4,120,21,18148.286,7733.8
2018,4,120,22,18148.73,7733.8
2018,4,120,23,18149.246,7733.8
2018,5,121,0,18149.505,7733.8
2018,5,121,1,18149.667,7733.8
2018,5,121,2,18149.927,7733.8
2018,5,121,3,18150.142,7733.8
2018,5,121,4,18150.388,7733.8
2018,5,121,5,18150.534,7734.0
2018,5,121,6,18150.544,7734.4
2018,5,121,7,18150.544,7735.2
2018,5,121,8,18150.555,7736.3
2018,5,121,9,18150.555,7737.4
2018,5,121,10,18150.555,7739.6
2018,5,121,11,18150.6,7742.1
2018,5,121,12,18150.6,7744.2
2018,5,121,13,18150.6,7746.3
2018,5,121,14,18150.619,7747.6
2018,5,121,15,18150.619,7748.5
2018,5,121,16,18150.823,7748.8
2018,5,121,17,18151.342,7749.0
2018,5,121,18,18152.512,7749.1
2018,5,121,19,18153.357,7749.1
2018,5,121,20,18154.563,7749.1
2018,5,121,21,18155.071,7749.1
2018,5,121,22,18155.464,7749.1
2018,5,121,23,18155.698,7749.1
2018,5,122,0,18155.893,7749.1
2018,5,122,1,18156.154,7749.1
2018,5,122,2,18156.312,7749.1
2018,5,122,3,18156.565,7749.1
2018,5,122,4,18156.813,7749.2
2018,5,122,5,18156.848,7749.5
2018,5,122,6,18156.86,7749.7
2018,5,122,7,18156.874,7751.2
2018,5,122,8,18156.874,7753.2
2018,5,122,9,18156.874,7755.2
2018,5,122,10,18156.874,7757.3
2018,5,122,11,18156.874,7759.7
2018,5,122,12,18156.911,7761.9
2018,5,122,13,18156.924,7763.9
2018,5,122,14,18156.924,7765.2
2018,5,122,15,18156.926,7766.1
2018,5,122,16,18157.14,7766.3
2018,5,122,17,18157.779,7766.4
2018,5,122,18,18158.106,7766.5
2018,5,122,19,18158.534,7766.5
2018,5,122,20,18159.253,7766.5
2018,5,122,21,18159.662,7766.5
2018,5,122,22,18160.033,7766.5
2018,5,122,23,18160.327,7766.5
2018,5,123,0,18160.596,7766.5
2018,5,123,1,18160.807,7766.5
2018,5,123,2,18161.007,7766.5
2018,5,123,3,18161.281000000006,7766.5
2018,5,123,4,18161.476,7766.5
2018,5,123,5,18161.535,7766.8
2018,5,123,6,18161.621,7767.0
2018,5,123,7,18161.621,7768.5
2018,5,123,8,18161.621,7770.5
2018,5,123,9,18161.621,7773.0
2018,5,123,10,18161.624,7774.9
2018,5,123,11,18161.625,7776.7
2018,5,123,12,18161.701,7778.4
2018,5,123,13,18161.703,7779.5
2018,5,123,14,18161.727,7780.8
2018,5,123,15,18161.734,7781.8
2018,5,123,16,18161.949,7782.0
2018,5,123,17,18162.502,7782.2
2018,5,123,18,18162.801,7782.2
2018,5,123,19,18163.285,7782.2
2018,5,123,20,18163.899,7782.2
2018,5,123,21,18164.37,7782.2
2018,5,123,22,18164.822,7782.2
2018,5,123,23,18165.169,7782.2
2018,5,124,0,18165.383,7782.2
2018,5,124,1,18165.6,7782.2
2018,5,124,2,18165.848,7782.2
2018,5,124,3,18166.008,7782.2
2018,5,124,4,18166.275,7782.3
2018,5,124,5,18166.331,7782.6
2018,5,124,6,18166.401,7782.9
2018,5,124,7,18166.416,7784.3
2018,5,124,8,18166.416,7786.5
2018,5,124,9,18166.416,7788.7
2018,5,124,10,18166.416,7791.0
2018,5,124,11,18166.416,7793.5
2018,5,124,12,18166.416,7795.5
2018,5,124,13,18166.433,7797.4
2018,5,124,14,18166.433,7798.7
2018,5,124,15,18166.459,7799.5
2018,5,124,16,18166.916,7799.8
2018,5,124,17,18167.661,7799.9
2018,5,124,18,18169.131,7800.0
2018,5,124,19,18170.253,7800.0
2018,5,124,20,18171.184,7800.0
2018,5,124,21,18171.77,7800.0
2018,5,124,22,18172.21,7800.0
2018,5,124,23,18172.471,7800.0
2018,5,125,0,18172.724,7800.0
2018,5,125,1,18172.913,7800.0
2018,5,125,2,18173.196,7800.0
2018,5,125,3,18173.441000000006,7800.0
2018,5,125,4,18173.662,7800.1
2018,5,125,5,18173.678,7800.5
2018,5,125,6,18173.731,7800.9
2018,5,125,7,18173.731,7802.5
2018,5,125,8,18173.746,7804.6
2018,5,125,9,18173.754,7807.1
2018,5,125,10,18173.754,7809.4
2018,5,125,11,18173.754,7811.9
2018,5,125,12,18173.754,7814.0
2018,5,125,13,18173.754,7814.0
2018,5,125,14,18173.783,7814.0
2018,5,125,15,18173.784,7814.0
2018,5,125,16,18173.852,7814.0
2018,5,125,17,18174.078,7814.0
2018,5,125,18,18174.546,7814.0
2018,5,125,19,18175.514,7814.0
2018,5,125,20,18176.735,7814.0
2018,5,125,21,18177.762,7818.5
2018,5,125,22,18178.569,7818.5
2018,5,125,23,18179.972,7818.5
2018,5,126,0,18180.887,7818.5
2018,5,126,1,18181.216,7818.5
2018,5,126,2,18181.478,7818.5
2018,5,126,3,18181.753,7818.5
2018,5,126,4,18181.951,7818.6
2018,5,126,5,18181.977,7819.0
2018,5,126,6,18182.027,7819.5
2018,5,126,7,18182.156000000006,7821.1
2018,5,126,8,18182.156000000006,7823.2
2018,5,126,9,18182.156000000006,7825.6
2018,5,126,10,18182.159,7827.9
2018,5,126,11,18182.281000000006,7830.3
2018,5,126,12,18182.302,7832.4
2018,5,126,13,18182.302,7834.2
2018,5,126,14,18182.302,7835.5
2018,5,126,15,18182.497,7836.3
2018,5,126,16,18182.765,7836.5
2018,5,126,17,18183.805,7836.7
2018,5,126,18,18184.922,7836.8
2018,5,126,19,18185.241,7836.8
2018,5,126,20,18186.054,7836.8
2018,5,126,21,18186.766,7836.8
2018,5,126,22,18187.196,7836.8
2018,5,126,23,18187.468,7836.8
2018,5,127,0,18187.789,7836.8
2018,5,127,1,18188.0,7836.8
2018,5,127,2,18188.251,7836.8
2018,5,127,3,18188.574,7836.8
2018,5,127,4,18188.782,7836.8
2018,5,127,5,18188.911,7837.3
2018,5,127,6,18188.931,7837.8
2018,5,127,7,18188.947,7839.4
2018,5,127,8,18188.98,7841.5
2018,5,127,9,18188.983,7843.9
2018,5,127,10,18188.994,7846.1
2018,5,127,11,18188.994,7848.6
2018,5,127,12,18188.999,7850.6
2018,5,127,13,18188.999,7852.4
2018,5,127,14,18188.999,7853.6
2018,5,127,15,18189.045,7854.5
2018,5,127,16,18190.405,7854.7
2018,5,127,17,18191.448,7854.9
2018,5,127,18,18192.035,7854.9
2018,5,127,19,18193.295,7854.9
2018,5,127,20,18194.597,7854.9
2018,5,127,21,18195.124,7855.0
2018,5,127,22,18195.965,7855.0
2018,5,127,23,18196.44,7855.0
2018,5,128,0,18196.69,7855.0
2018,5,128,1,18196.893,7855.0
2018,5,128,2,18197.299,7855.0
2018,5,128,3,18197.512,7855.0
2018,5,128,4,18197.737,7855.0
2018,5,128,5,18197.913,7855.4
2018,5,128,6,18197.913,7856.0
2018,5,128,7,18197.913,7857.6
2018,5,128,8,18197.918,7859.6
2018,5,128,9,18197.918,7862.0
2018,5,128,10,18197.918,7864.2
2018,5,128,11,18197.919,7866.6
2018,5,128,12,18197.919,7868.6
2018,5,128,13,18197.954,7870.3
2018,5,128,14,18197.954,7871.5
2018,5,128,15,18197.992,7872.3
2018,5,128,16,18198.991,7872.6
2018,5,128,17,18199.527,7872.7
2018,5,128,18,18200.153,7872.8
2018,5,128,19,18200.807,7872.8
2018,5,128,20,18201.729,7872.8
2018,5,128,21,18203.066000000006,7872.8
2018,5,128,22,18204.095,7872.8
2018,5,128,23,18204.544,7872.8
2018,5,129,0,18204.825,7872.8
2018,5,129,1,18205.179,7872.8
2018,5,129,2,18205.539,7872.8
2018,5,129,3,18205.819,7872.8
2018,5,129,4,18206.088,7872.9
2018,5,129,5,18206.247,7873.2
2018,5,129,6,18206.255,7873.7
2018,5,129,7,18206.256,7875.3
2018,5,129,8,18206.342,7877.2
2018,5,129,9,18206.342,7879.5
2018,5,129,10,18206.342,7881.6
2018,5,129,11,18206.345,7883.8
2018,5,129,12,18206.345,7885.4
2018,5,129,13,18206.345,7886.9
2018,5,129,14,18206.397,7888.1
2018,5,129,15,18206.533,7888.9
2018,5,129,16,18207.266,7889.2
2018,5,129,17,18207.615,7889.4
2018,5,129,18,18208.101,7889.4
2018,5,129,19,18208.72,7889.4
2018,5,129,20,18209.362,7889.4
2018,5,129,21,18210.064,7889.4
2018,5,129,22,18211.003,7889.4
2018,5,129,23,18211.91,7889.4
2018,5,130,0,18212.261,7889.4
2018,5,130,1,18212.634,7889.4
2018,5,130,2,18212.944,7889.4
2018,5,130,3,18213.339,7889.4
2018,5,130,4,18213.651,7889.5
2018,5,130,5,18213.955,7889.5
2018,5,130,6,18214.233,7889.6
2018,5,130,7,18214.378,7890.2
2018,5,130,8,18214.561,7890.5
2018,5,130,9,18214.648,7891.1
2018,5,130,10,18214.672,7891.6
2018,5,130,11,18214.672,7893.0
2018,5,130,12,18214.887,7894.3
2018,5,130,13,18214.899,7895.9
2018,5,130,14,18214.924,7896.9
